subjectID,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q16,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q45,region,q1_T2,q2_T2,q3_T2,q4_T2,q5_T2,q6_T2,q7_T2,q8_T2,q9_T2,q10_T2,q16_T2,q20_T2,q21_T2,q22_T2,q23_T2,q24_T2,q25_T2,q26_T2,q27_T2,q28_T2,q29_T2,q30_T2,q31_T2,q45_T2,Employment Status,Student Status,Sex,age
sub00779,42.0,51.0,19.0,11.0,30.0,68.0,100.0,100.0,35.0,58.0,100.0,0.0,0.0,0.0,0.0,2.0,33.0,35.0,44.0,11.0,41.0,36.0,59.0,73.0,California,51.0,29.0,9.0,51.0,49.0,57.0,100.0,100.0,31.0,53.0,100.0,0.0,0.0,0.0,0.0,0.0,64.0,100.0,34.0,34.0,64.0,100.0,60.0,98.0,Unemployed (and job seeking),Yes,Female,19.0
sub00058,66.0,8.0,61.0,29.0,69.0,81.0,86.0,59.0,25.0,17.0,0.0,32.0,5.0,0.0,0.0,0.0,23.0,7.0,2.0,1.0,60.0,37.0,49.0,50.0,California,19.0,27.0,62.0,69.0,62.0,74.0,81.0,83.0,94.0,21.0,62.0,50.0,1.0,1.0,0.0,0.0,48.0,65.0,0.0,66.0,54.0,68.0,10.0,44.0,Part-Time,No,Female,26.0
sub01037,22.0,43.0,67.0,83.0,81.0,53.0,58.0,73.0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,95.0,98.0,90.0,94.0,96.0,83.0,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Female,21.0
sub00564,48.0,70.0,78.0,86.0,52.0,76.0,98.0,90.0,92.0,82.0,56.0,92.0,51.0,2.0,0.0,0.0,75.0,87.0,53.0,73.0,78.0,21.0,51.0,93.0,Florida,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,35.0
sub00232,12.0,34.0,84.0,100.0,23.0,15.0,13.0,12.0,33.0,51.0,61.0,33.0,21.0,5.0,0.0,0.0,63.0,50.0,61.0,64.0,50.0,51.0,50.0,36.0,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,52.0
sub00101,19.0,83.0,1.0,62.0,34.0,15.0,27.0,34.0,62.0,50.0,0.0,27.0,25.0,25.0,20.0,27.0,10.0,17.0,24.0,61.0,51.0,28.0,36.0,33.0,California,71.0,52.0,19.0,60.0,60.0,60.0,90.0,84.0,37.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,76.0,26.0,78.0,59.0,90.0,100.0,3.0,Full-Time,No,Female,38.0
sub00479,21.0,15.0,43.0,25.0,38.0,21.0,18.0,29.0,63.0,16.0,5.0,62.0,60.0,49.0,23.0,8.0,19.0,13.0,17.0,16.0,82.0,55.0,14.0,88.0,California,56.0,12.0,22.0,18.0,59.0,22.0,13.0,13.0,79.0,24.0,14.0,44.0,11.0,0.0,0.0,0.0,22.0,85.0,62.0,86.0,95.0,81.0,52.0,93.0,Part-Time,Yes,Male,25.0
sub00939,56.0,77.0,33.0,49.0,63.0,82.0,90.0,92.0,82.0,77.0,29.0,90.0,85.0,90.0,85.0,92.0,23.0,8.0,5.0,7.0,7.0,12.0,5.0,61.0,California,64.0,47.0,6.0,73.0,81.0,83.0,97.0,100.0,36.0,56.0,76.0,13.0,0.0,0.0,0.0,0.0,7.0,18.0,11.0,5.0,57.0,63.0,16.0,89.0,Unemployed (and job seeking),No,Male,33.0
sub00553,81.0,100.0,100.0,98.0,0.0,0.0,100.0,2.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,100.0,100.0,78.0,California,0.0,100.0,0.0,100.0,0.0,2.0,18.0,7.0,18.0,100.0,100.0,1.0,0.0,1.0,0.0,0.0,52.0,100.0,63.0,56.0,100.0,100.0,100.0,30.0,Part-Time,Yes,Male,25.0
sub00524,17.0,35.0,58.0,65.0,34.0,30.0,68.0,76.0,93.0,92.0,10.0,21.0,14.0,15.0,0.0,0.0,48.0,36.0,77.0,35.0,100.0,66.0,24.0,3.0,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,27.0
sub01592,30.0,40.0,45.0,55.0,59.0,12.0,87.0,93.0,64.0,60.0,9.0,80.0,69.0,49.0,19.0,8.0,36.0,28.0,13.0,11.0,73.0,27.0,82.0,58.0,California,63.0,37.0,85.0,78.0,94.0,67.0,70.0,57.0,75.0,56.0,96.0,60.0,11.0,2.0,0.0,0.0,24.0,95.0,29.0,66.0,91.0,95.0,100.0,61.0,Part-Time,No,Female,26.0
sub00050,52.0,72.0,75.0,59.0,53.0,62.0,85.0,79.0,59.0,63.0,54.0,51.0,43.0,34.0,21.0,9.0,55.0,50.0,58.0,56.0,70.0,62.0,69.0,52.0,California,48.0,60.0,49.0,74.0,68.0,78.0,95.0,64.0,56.0,69.0,48.0,7.0,9.0,13.0,0.0,10.0,15.0,35.0,52.0,76.0,60.0,60.0,84.0,87.0,,No,Female,40.0
sub00244,29.0,4.0,0.0,1.0,90.0,69.0,79.0,55.0,3.0,70.0,3.0,7.0,8.0,9.0,7.0,8.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,51.0,California,0.0,12.0,0.0,76.0,79.0,80.0,29.0,24.0,19.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,27.0,Part-Time,No,Male,41.0
sub01332,78.0,34.0,66.0,52.0,100.0,78.0,69.0,73.0,21.0,48.0,97.0,33.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,65.0,31.0,64.0,64.0,85.0,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Male,20.0
sub01356,82.0,74.0,100.0,94.0,100.0,92.0,98.0,98.0,100.0,84.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,100.0,89.0,100.0,0.0,62.0,71.0,100.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,36.0
sub00176,0.0,76.0,91.0,87.0,2.0,2.0,2.0,2.0,50.0,95.0,0.0,82.0,82.0,83.0,83.0,82.0,48.0,9.0,0.0,0.0,2.0,11.0,10.0,20.0,California,1.0,47.0,62.0,76.0,29.0,10.0,6.0,8.0,60.0,73.0,8.0,17.0,16.0,16.0,7.0,1.0,72.0,80.0,59.0,20.0,2.0,89.0,93.0,100.0,,,Female,44.0
sub00953,57.0,77.0,94.0,66.0,52.0,37.0,42.0,41.0,44.0,61.0,69.0,13.0,0.0,0.0,0.0,0.0,47.0,59.0,66.0,78.0,58.0,89.0,97.0,97.0,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,53.0
sub00104,69.0,24.0,21.0,94.0,94.0,79.0,88.0,93.0,62.0,71.0,96.0,80.0,45.0,31.0,5.0,0.0,3.0,63.0,24.0,1.0,74.0,83.0,86.0,86.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Female,26.0
sub01525,90.0,88.0,100.0,100.0,100.0,91.0,68.0,60.0,81.0,96.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,29.0
sub01316,58.0,30.0,43.0,75.0,66.0,77.0,76.0,84.0,92.0,51.0,71.0,87.0,74.0,38.0,5.0,1.0,3.0,56.0,19.0,15.0,93.0,61.0,36.0,83.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,56.0
sub01183,60.0,29.0,23.0,72.0,50.0,82.0,100.0,100.0,100.0,51.0,59.0,10.0,0.0,0.0,0.0,0.0,9.0,91.0,100.0,100.0,86.0,100.0,100.0,100.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,26.0
sub00794,7.0,14.0,13.0,79.0,52.0,52.0,52.0,74.0,51.0,51.0,14.0,76.0,77.0,76.0,45.0,29.0,50.0,22.0,19.0,21.0,23.0,77.0,90.0,64.0,California,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,29.0
sub00502,34.0,83.0,94.0,59.0,48.0,35.0,100.0,62.0,76.0,60.0,15.0,59.0,47.0,25.0,7.0,0.0,1.0,12.0,17.0,36.0,77.0,6.0,10.0,93.0,California,50.0,75.0,67.0,63.0,74.0,42.0,73.0,50.0,96.0,90.0,100.0,72.0,21.0,0.0,0.0,0.0,0.0,61.0,78.0,91.0,100.0,51.0,100.0,97.0,Full-Time,No,Female,32.0
sub01031,80.0,20.0,50.0,85.0,91.0,61.0,64.0,73.0,72.0,69.0,72.0,50.0,0.0,0.0,0.0,0.0,50.0,49.0,49.0,49.0,65.0,65.0,66.0,1.0,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,27.0
sub00076,65.0,24.0,0.0,50.0,78.0,51.0,36.0,20.0,100.0,100.0,0.0,36.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,100.0,California,49.0,0.0,29.0,82.0,72.0,50.0,67.0,28.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,100.0,77.0,100.0,100.0,Full-Time,No,Male,27.0
sub00538,65.0,31.0,60.0,95.0,72.0,88.0,74.0,68.0,29.0,50.0,94.0,48.0,0.0,0.0,0.0,0.0,44.0,61.0,37.0,69.0,100.0,77.0,91.0,30.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Male,28.0
sub00696,63.0,69.0,0.0,81.0,77.0,70.0,72.0,76.0,100.0,76.0,94.0,88.0,22.0,0.0,0.0,0.0,1.0,76.0,32.0,29.0,81.0,100.0,100.0,77.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Male,19.0
sub00992,86.0,38.0,5.0,59.0,59.0,85.0,85.0,84.0,86.0,61.0,55.0,50.0,50.0,51.0,50.0,51.0,36.0,47.0,18.0,19.0,62.0,50.0,51.0,51.0,California,86.0,30.0,18.0,67.0,84.0,87.0,90.0,82.0,66.0,41.0,30.0,34.0,21.0,12.0,11.0,9.0,37.0,67.0,67.0,56.0,64.0,67.0,68.0,51.0,Full-Time,No,Male,27.0
sub00965,18.0,11.0,100.0,85.0,3.0,2.0,33.0,24.0,23.0,40.0,35.0,75.0,67.0,43.0,32.0,16.0,33.0,38.0,48.0,68.0,74.0,74.0,61.0,5.0,Hesse,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,30.0
sub01149,94.0,26.0,24.0,66.0,89.0,89.0,88.0,78.0,98.0,49.0,73.0,69.0,50.0,26.0,2.0,0.0,60.0,79.0,19.0,25.0,98.0,78.0,81.0,90.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,26.0
sub00709,66.0,78.0,88.0,85.0,82.0,70.0,81.0,82.0,88.0,92.0,87.0,8.0,3.0,1.0,1.0,1.0,12.0,74.0,50.0,75.0,68.0,83.0,92.0,60.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,20.0
sub01415,68.0,72.0,59.0,59.0,43.0,47.0,72.0,67.0,71.0,65.0,74.0,31.0,6.0,0.0,0.0,0.0,34.0,24.0,47.0,20.0,73.0,73.0,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Male,19.0
sub00846,30.0,30.0,85.0,72.0,72.0,74.0,93.0,90.0,98.0,60.0,64.0,62.0,12.0,0.0,0.0,0.0,76.0,77.0,37.0,0.0,83.0,8.0,26.0,43.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,29.0
sub00014,100.0,51.0,51.0,100.0,100.0,100.0,100.0,100.0,100.0,51.0,86.0,51.0,0.0,0.0,0.0,0.0,19.0,82.0,52.0,66.0,91.0,100.0,96.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,33.0
sub00915,91.0,19.0,57.0,77.0,77.0,70.0,76.0,72.0,63.0,72.0,92.0,33.0,3.0,0.0,0.0,0.0,45.0,57.0,54.0,60.0,77.0,77.0,81.0,63.0,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,22.0
sub00417,81.0,73.0,72.0,68.0,58.0,84.0,93.0,100.0,67.0,58.0,65.0,57.0,37.0,22.0,7.0,1.0,35.0,64.0,75.0,76.0,81.0,72.0,78.0,73.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
sub00446,32.0,56.0,100.0,97.0,35.0,24.0,15.0,21.0,51.0,80.0,100.0,3.0,0.0,0.0,0.0,0.0,24.0,79.0,22.0,4.0,83.0,94.0,98.0,65.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,30.0
sub00197,100.0,51.0,48.0,100.0,97.0,94.0,100.0,98.0,97.0,39.0,94.0,46.0,28.0,7.0,0.0,0.0,35.0,0.0,17.0,3.0,96.0,48.0,35.0,83.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Male,31.0
sub00038,63.0,52.0,69.0,65.0,80.0,84.0,80.0,79.0,86.0,69.0,32.0,11.0,1.0,0.0,0.0,0.0,18.0,29.0,72.0,71.0,94.0,89.0,51.0,72.0,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,51.0
sub00902,3.0,52.0,62.0,87.0,6.0,13.0,61.0,56.0,32.0,39.0,60.0,98.0,82.0,81.0,30.0,7.0,24.0,33.0,68.0,60.0,14.0,78.0,83.0,72.0,California,19.0,52.0,92.0,76.0,10.0,29.0,100.0,33.0,56.0,63.0,100.0,48.0,16.0,14.0,0.0,0.0,37.0,88.0,85.0,72.0,74.0,100.0,100.0,65.0,,Yes,Male,21.0
sub00060,59.0,83.0,12.0,55.0,71.0,61.0,79.0,81.0,86.0,45.0,67.0,63.0,63.0,38.0,10.0,2.0,30.0,58.0,90.0,92.0,100.0,98.0,100.0,87.0,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,43.0
sub01478,30.0,82.0,89.0,93.0,82.0,50.0,100.0,70.0,100.0,100.0,1.0,100.0,84.0,23.0,3.0,0.0,20.0,0.0,0.0,0.0,5.0,10.0,6.0,1.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,
sub00609,52.0,50.0,40.0,75.0,73.0,75.0,77.0,77.0,100.0,74.0,52.0,67.0,29.0,2.0,0.0,0.0,0.0,57.0,32.0,81.0,78.0,85.0,67.0,85.0,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,48.0
sub00882,60.0,86.0,18.0,37.0,90.0,41.0,64.0,64.0,83.0,61.0,1.0,73.0,55.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,2.0,49.0,100.0,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,46.0
sub01474,0.0,17.0,20.0,74.0,39.0,28.0,17.0,33.0,7.0,11.0,84.0,14.0,0.0,0.0,0.0,0.0,100.0,51.0,0.0,5.0,92.0,96.0,89.0,3.0,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Male,25.0
sub01381,53.0,44.0,57.0,53.0,63.0,57.0,60.0,62.0,87.0,82.0,56.0,65.0,53.0,50.0,45.0,43.0,48.0,49.0,50.0,53.0,57.0,86.0,69.0,60.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,19.0
sub00874,63.0,42.0,26.0,36.0,63.0,79.0,98.0,86.0,95.0,91.0,93.0,87.0,47.0,7.0,2.0,0.0,8.0,48.0,100.0,83.0,95.0,78.0,50.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,19.0
sub00162,19.0,34.0,0.0,78.0,60.0,69.0,68.0,68.0,63.0,63.0,75.0,64.0,34.0,0.0,0.0,0.0,15.0,75.0,20.0,17.0,84.0,51.0,100.0,31.0,California,30.0,59.0,36.0,57.0,55.0,69.0,43.0,38.0,84.0,58.0,77.0,83.0,27.0,0.0,0.0,0.0,25.0,69.0,28.0,77.0,80.0,96.0,97.0,62.0,Part-Time,No,Female,22.0
sub00139,33.0,72.0,100.0,100.0,67.0,64.0,59.0,82.0,60.0,76.0,73.0,31.0,0.0,0.0,0.0,0.0,60.0,68.0,56.0,50.0,62.0,61.0,75.0,70.0,California,42.0,66.0,86.0,65.0,73.0,66.0,80.0,70.0,55.0,75.0,100.0,20.0,13.0,3.0,0.0,0.0,40.0,84.0,50.0,65.0,88.0,100.0,100.0,66.0,Unemployed (and job seeking),Yes,Male,23.0
sub00590,11.0,23.0,76.0,60.0,48.0,37.0,61.0,67.0,5.0,51.0,72.0,54.0,21.0,5.0,1.0,0.0,33.0,52.0,18.0,53.0,100.0,79.0,100.0,84.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,20.0
sub00066,26.0,59.0,97.0,98.0,28.0,26.0,51.0,39.0,92.0,86.0,54.0,51.0,17.0,1.0,0.0,0.0,87.0,51.0,88.0,60.0,63.0,82.0,85.0,7.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,19.0
sub01222,8.0,29.0,15.0,76.0,13.0,31.0,40.0,35.0,83.0,50.0,26.0,66.0,61.0,47.0,18.0,12.0,27.0,65.0,51.0,30.0,70.0,92.0,48.0,66.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,34.0
sub00374,58.0,41.0,1.0,54.0,69.0,69.0,70.0,74.0,100.0,41.0,0.0,51.0,49.0,50.0,49.0,39.0,0.0,0.0,15.0,9.0,11.0,11.0,14.0,30.0,California,78.0,76.0,6.0,52.0,81.0,80.0,79.0,82.0,94.0,79.0,3.0,46.0,21.0,0.0,0.0,0.0,0.0,19.0,25.0,48.0,62.0,0.0,0.0,82.0,Full-Time,No,Male,48.0
sub00667,70.0,92.0,50.0,87.0,97.0,68.0,36.0,73.0,91.0,100.0,83.0,42.0,27.0,7.0,0.0,0.0,74.0,100.0,52.0,73.0,92.0,65.0,49.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,35.0
sub01067,33.0,22.0,33.0,62.0,59.0,21.0,32.0,37.0,68.0,51.0,90.0,59.0,15.0,10.0,0.0,0.0,36.0,63.0,8.0,6.0,97.0,88.0,29.0,80.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,Due to start a new job within the next month,Yes,Female,21.0
sub00494,49.0,84.0,6.0,50.0,76.0,52.0,100.0,100.0,100.0,83.0,71.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,100.0,100.0,72.0,52.0,8.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub01242,31.0,23.0,54.0,67.0,52.0,50.0,38.0,45.0,60.0,53.0,81.0,69.0,14.0,3.0,0.0,0.0,71.0,77.0,62.0,66.0,96.0,88.0,81.0,66.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Male,19.0
sub01287,1.0,48.0,30.0,74.0,5.0,4.0,2.0,3.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,67.0,0.0,70.0,1.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,37.0
sub00189,22.0,18.0,73.0,46.0,87.0,70.0,77.0,100.0,92.0,29.0,64.0,91.0,76.0,57.0,38.0,18.0,17.0,14.0,1.0,69.0,66.0,66.0,49.0,64.0,California,53.0,65.0,51.0,65.0,68.0,65.0,95.0,100.0,85.0,61.0,65.0,64.0,79.0,73.0,32.0,20.0,72.0,71.0,51.0,65.0,95.0,90.0,95.0,70.0,Full-Time,No,Female,23.0
sub01535,77.0,65.0,73.0,93.0,66.0,72.0,43.0,54.0,76.0,73.0,0.0,48.0,51.0,18.0,0.0,0.0,0.0,58.0,43.0,10.0,57.0,67.0,77.0,100.0,California,100.0,48.0,94.0,90.0,90.0,87.0,78.0,80.0,75.0,72.0,74.0,43.0,11.0,0.0,0.0,0.0,0.0,77.0,15.0,36.0,91.0,100.0,100.0,100.0,Unemployed (and job seeking),Yes,Male,23.0
sub00855,0.0,8.0,15.0,41.0,0.0,16.0,33.0,50.0,59.0,7.0,2.0,79.0,74.0,79.0,72.0,57.0,12.0,9.0,58.0,11.0,96.0,6.0,6.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,35.0
sub00931,50.0,5.0,6.0,25.0,83.0,50.0,69.0,72.0,72.0,74.0,86.0,100.0,100.0,100.0,100.0,100.0,14.0,9.0,5.0,51.0,66.0,36.0,100.0,100.0,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,23.0
sub01531,71.0,58.0,32.0,66.0,65.0,52.0,43.0,63.0,79.0,50.0,88.0,75.0,9.0,0.0,0.0,0.0,43.0,41.0,57.0,33.0,80.0,50.0,50.0,73.0,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,20.0
sub00576,49.0,64.0,100.0,64.0,55.0,72.0,65.0,57.0,60.0,57.0,86.0,3.0,0.0,0.0,2.0,0.0,59.0,71.0,4.0,56.0,64.0,65.0,72.0,64.0,Florida,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,31.0
sub00803,7.0,86.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,45.0,24.0,0.0,0.0,0.0,0.0,8.0,78.0,84.0,100.0,100.0,100.0,100.0,100.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,54.0
sub00532,18.0,73.0,93.0,95.0,23.0,37.0,39.0,56.0,43.0,89.0,87.0,95.0,43.0,0.0,0.0,0.0,20.0,94.0,24.0,67.0,76.0,78.0,91.0,67.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,33.0
sub01457,96.0,11.0,0.0,29.0,75.0,90.0,77.0,79.0,78.0,21.0,14.0,26.0,25.0,1.0,0.0,32.0,7.0,46.0,4.0,9.0,100.0,90.0,82.0,100.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,31.0
sub01302,30.0,51.0,22.0,81.0,72.0,82.0,80.0,78.0,0.0,77.0,48.0,5.0,0.0,0.0,0.0,0.0,13.0,80.0,7.0,0.0,98.0,100.0,71.0,100.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Male,57.0
sub00436,86.0,23.0,59.0,82.0,71.0,100.0,100.0,100.0,100.0,100.0,93.0,76.0,0.0,0.0,0.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,46.0,California,65.0,24.0,21.0,19.0,57.0,84.0,100.0,100.0,71.0,59.0,65.0,79.0,0.0,0.0,0.0,0.0,39.0,63.0,76.0,85.0,100.0,100.0,100.0,92.0,Full-Time,Yes,Female,24.0
sub00633,6.0,23.0,52.0,67.0,54.0,21.0,56.0,69.0,77.0,30.0,10.0,50.0,39.0,21.0,13.0,17.0,59.0,16.0,16.0,16.0,72.0,26.0,39.0,15.0,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
sub01093,33.0,34.0,64.0,77.0,79.0,83.0,100.0,100.0,68.0,76.0,32.0,63.0,64.0,24.0,10.0,0.0,33.0,70.0,75.0,76.0,82.0,37.0,27.0,78.0,California,67.0,45.0,92.0,88.0,97.0,72.0,96.0,85.0,77.0,74.0,66.0,79.0,12.0,4.0,0.0,0.0,65.0,74.0,63.0,34.0,72.0,76.0,76.0,84.0,Unemployed (and job seeking),No,Female,24.0
sub00957,62.0,30.0,3.0,59.0,70.0,58.0,51.0,57.0,73.0,48.0,94.0,27.0,20.0,19.0,5.0,11.0,75.0,78.0,17.0,25.0,38.0,87.0,62.0,30.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,Due to start a new job within the next month,Yes,Female,20.0
sub00921,50.0,28.0,14.0,74.0,53.0,50.0,49.0,49.0,85.0,60.0,16.0,73.0,77.0,59.0,47.0,29.0,22.0,24.0,20.0,24.0,13.0,19.0,13.0,1.0,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,22.0
sub01057,61.0,34.0,81.0,79.0,65.0,81.0,75.0,69.0,100.0,54.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,96.0,10.0,100.0,33.0,73.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Female,21.0
sub00862,90.0,4.0,67.0,76.0,87.0,85.0,85.0,89.0,100.0,50.0,59.0,30.0,2.0,0.0,0.0,0.0,8.0,74.0,79.0,80.0,81.0,95.0,97.0,73.0,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,31.0
sub01032,18.0,11.0,10.0,62.0,15.0,18.0,16.0,38.0,63.0,18.0,74.0,84.0,89.0,63.0,30.0,5.0,75.0,71.0,77.0,100.0,85.0,79.0,79.0,70.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,46.0
sub00664,0.0,38.0,51.0,46.0,0.0,0.0,48.0,49.0,100.0,46.0,48.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,49.0,100.0,1.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,24.0
sub01353,20.0,28.0,25.0,64.0,15.0,19.0,20.0,25.0,5.0,25.0,6.0,32.0,6.0,0.0,0.0,0.0,9.0,50.0,14.0,66.0,82.0,50.0,68.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,34.0
sub00092,42.0,26.0,44.0,69.0,89.0,70.0,63.0,31.0,66.0,34.0,70.0,98.0,88.0,67.0,67.0,58.0,0.0,6.0,49.0,62.0,67.0,62.0,96.0,79.0,California,61.0,24.0,49.0,93.0,65.0,37.0,20.0,19.0,66.0,22.0,96.0,79.0,71.0,33.0,0.0,0.0,0.0,94.0,70.0,51.0,86.0,100.0,98.0,75.0,Full-Time,No,Male,30.0
sub01352,25.0,39.0,87.0,57.0,85.0,57.0,94.0,95.0,98.0,88.0,3.0,90.0,76.0,58.0,37.0,8.0,3.0,11.0,67.0,67.0,79.0,13.0,9.0,78.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Male,21.0
sub01407,27.0,14.0,10.0,58.0,52.0,49.0,84.0,58.0,87.0,38.0,100.0,73.0,31.0,16.0,9.0,5.0,30.0,56.0,55.0,36.0,87.0,84.0,85.0,88.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Due to start a new job within the next month,Yes,Female,21.0
sub01036,9.0,29.0,22.0,51.0,33.0,12.0,18.0,16.0,71.0,50.0,57.0,17.0,2.0,3.0,0.0,0.0,5.0,84.0,63.0,72.0,91.0,100.0,81.0,73.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,36.0
sub01208,10.0,57.0,20.0,50.0,49.0,22.0,53.0,60.0,50.0,50.0,3.0,10.0,3.0,0.0,0.0,0.0,10.0,65.0,19.0,33.0,66.0,52.0,65.0,53.0,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,38.0
